"",,,,,,,,,,,,,
"",,Total District 11,929,44,223,8,11,0,1,0,239,28,0
"",,,,,,,,,,,,,
"",12-1,Allegany,0,10,8,2,3,0,0,0,9,6,0
"",12-2,Garrett,9,0,3,1,1,0,0,0,0,1,1
"",,,,,,,,,,,,,
"",,Total District 12,9,10,11,3,4,0,0,0,9,7,1
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTApril 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,Rent Escrow,,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,309,0,0,3,18,0,2,0,95,0,0
"",,,,,,,,,,,,,
"",2-1,Dorchester,0,0,0,0,0,0,0,0,0,0,0
"",2-2,Somerset,4,0,0,0,0,0,1,0,0,0,0
"",2-3,Wicomico,43,0,0,0,0,0,0,0,0,0,0
"",2-4,Snow Hill,17,0,0,0,0,0,1,0,0,0,0
"",2-5,Ocean City,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 2,64,0,0,0,0,0,2,0,0,0,0
"",,,,,,,,,,,,,
"",3-2,Cecil,54,0,0,0,0,0,1,0,0,0,0
"",3-3,Kent,4,0,0,1,0,0,0,0,0,0,0
"",3-4,Queen Anne's,1,0,0,2,0,0,0,0,2,0,0
"",3-5,Talbot,1,0,0,0,0,0,0,0,0,0,0
"",3-6,Caroline,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 3,60,0,0,3,0,0,1,0,2,0,0
"",,,,,,,,,,,,,
"",4-1,Calvert,3,0,0,0,0,0,0,0,0,0,0
"",4-2,Charles,102,0,203,1,0,0,0,0,4,0,0
"",4-3,St. Mary's,8,0,0,0,0,0,0,0,0,0,1
"",,,,,,,,,,,,,
"",,Total District 4,113,0,203,1,0,0,0,0,4,0,1
"",,,,,,,,,,,,,
"",5-0,Prince George's,695,0,0,12,5,0,6,0,25,0,0
"",,,,,,,,,,,,,
"",6-0,Montgomery,"2,793",0,0,4,2,0,2,0,0,0,2
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,240,0,0,3,10,0,0,0,45,0,0
"",,,,,,,,,,,,,
"",8-0,Baltimore County,475,0,0,3,6,0,0,0,117,0,3
"",,,,,,,,,,,,,
"",9-0,Harford,"1,085",10,41,4,2,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",10-1,Howard,326,0,0,0,2,0,0,0,0,0,0
"",10-2,Carroll,30,0,2,0,0,0,0,0,1,0,0
"",,,,,,,,,,,,,
"",,Total District 10,356,0,2,0,2,0,0,0,1,0,0
"",,,,,,,,,,,,,
"",11-1,Frederick,18,0,0,0,3,0,0,0,0,0,2
"",11-2,Washington,116,0,0,0,9,0,1,0,0,0,1
"",,,,,,,,,,,,,
"",,Total District 11,134,0,0,0,12,0,1,0,0,0,3
"",,,,,,,,,,,,,
"",12-1,Allegany,0,0,0,0,0,0,0,0,0,0,0
"",12-2,Garrett,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 12,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTMay 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,Rent Escrow,,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,766,0,0,4,1,0,8,0,12,0,1
"",,,,,,,,,,,,,
"",2-1,Dorchester,0,0,0,0,0,0,1,0,0,0,0
"",2-2,Somerset,20,0,0,1,0,0,0,0,0,0,0
"",2-3,Wicomico,3,0,0,0,0,0,0,0,0,0,0
"",2-4,Snow Hill,0,0,0,0,2,0,0,0,0,0,0
"",2-5,Ocean City,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 2,23,0,0,1,2,0,1,0,0,0,0
"",,,,,,,,,,,,,
"",3-2,Cecil,53,0,0,0,0,0,0,0,0,0,0
"",3-3,Kent,10,0,0,0,0,0,0,0,0,0,0
"",3-4,Queen Anne's,2,0,0,2,0,1,0,0,0,0,0
"",3-5,Talbot,0,0,0,0,0,0,0,0,0,0,0
"",3-6,Caroline,1,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 3,66,0,0,2,0,1,0,0,0,0,0
"",,,,,,,,,,,,,
"",4-1,Calvert,0,0,11,2,1,0,0,0,0,0,0
"",4-2,Charles,6,0,115,0,0,0,0,0,3,0,0
"",4-3,St. Mary's,17,0,0,2,1,0,0,0,1,0,0
"",,,,,,,,,,,,,
"",,Total District 4,23,0,126,4,2,0,0,0,4,0,0
"",,,,,,,,,,,,,
"",5-0,Prince George's,875,0,0,14,7,0,1,0,55,0,0
"",,,,,,,,,,,,,
"",6-0,Montgomery,911,0,153,12,8,0,2,0,0,0,1
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,58,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",8-0,Baltimore County,388,0,0,7,20,0,0,0,3,0,3
"",,,,,,,,,,,,,
"",9-0,Harford,152,0,0,2,7,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",10-1,Howard,157,0,0,1,2,0,0,0,0,0,0
"",10-2,Carroll,22,0,0,1,0,0,2,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 10,179,0,0,2,2,0,2,0,0,0,0
"",,,,,,,,,,,,,
"",11-1,Frederick,31,0,0,0,2,0,0,0,0,0,0
"",11-2,Washington,260,0,6,9,0,0,1,0,0,0,2
"",,,,,,,,,,,,,
"",,Total District 11,291,0,6,9,2,0,1,0,0,0,2
"",,,,,,,,,,,,,
"",12-1,Allegany,0,0,0,0,0,0,0,0,0,0,0
"",12-2,Garrett,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 12,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTJune 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,Rent Escrow,,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,340,0,0,34,21,0,21,0,8,0,4
"",,,,,,,,,,,,,
"",2-1,Dorchester,0,0,0,0,0,0,0,0,0,0,0
"",2-2,Somerset,13,0,0,0,0,0,0,0,0,0,0
"",2-3,Wicomico,3,0,0,0,1,0,0,0,0,0,0
"",2-4,Snow Hill,0,0,0,0,3,0,0,0,0,0,0
"",2-5,Ocean City,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 2,16,0,0,0,4,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",3-2,Cecil,87,0,0,5,3,0,0,0,1,0,0
"",3-3,Kent,5,0,0,0,0,0,0,0,0,0,1
"",3-4,Queen Anne's,0,0,2,0,0,0,0,0,0,0,0
"",3-5,Talbot,0,0,0,0,0,0,0,0,0,0,0
"",3-6,Caroline,1,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 3,93,0,2,5,3,0,0,0,1,0,1
"",,,,,,,,,,,,,
"",4-1,Calvert,0,0,1,1,0,0,1,0,0,1,0
"",4-2,Charles,70,0,117,1,1,0,0,0,1,0,0
"",4-3,St. Mary's,7,0,0,2,1,0,1,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 4,77,0,118,4,2,0,2,0,1,1,0
"",,,,,,,,,,,,,
"",5-0,Prince George's,207,0,0,25,15,0,17,0,2,0,0
"",,,,,,,,,,,,,
"",6-0,Montgomery,"1,030",0,0,18,11,0,6,0,0,0,5
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,121,0,0,11,7,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",8-0,Baltimore County,0,0,0,27,24,0,0,0,0,0,7
"",,,,,,,,,,,,,
"",9-0,Harford,112,0,0,4,3,0,3,0,0,0,0
"",,,,,,,,,,,,,
"",10-1,Howard,23,0,0,1,5,0,0,0,0,0,0
"",10-2,Carroll,20,0,66,4,2,0,4,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 10,43,0,66,5,7,0,4,0,0,0,0
"",,,,,,,,,,,,,
"",11-1,Frederick,14,0,0,1,3,0,0,0,0,0,0
"",11-2,Washington,140,0,39,4,8,0,2,0,2,0,2
"",,,,,,,,,,,,,
"",,Total District 11,154,0,39,5,11,0,2,0,2,0,2
"",,,,,,,,,,,,,
"",12-1,Allegany,0,0,0,2,0,0,1,0,0,0,0
"",12-2,Garrett,0,0,0,0,0,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 12,0,0,0,2,0,0,1,0,0,0,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTJuly 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,Rent Escrow,,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,745,0,0,43,45,0,59,0,35,0,22
"",,,,,,,,,,,,,
"",2-1,Dorchester,0,0,0,1,2,0,0,0,0,0,0
"",2-2,Somerset,14,0,1,1,0,0,0,0,0,0,1
"",2-3,Wicomico,95,0,0,9,4,0,5,0,0,0,0
"",2-4,Snow Hill,19,0,0,2,1,1,1,0,4,0,0
"",2-5,Ocean City,0,0,0,1,1,0,1,0,1,0,0
"",,,,,,,,,,,,,
"",,Total District 2,128,0,1,14,8,1,7,0,5,0,1
"",,,,,,,,,,,,,
"",3-2,Cecil,152,0,9,6,2,0,0,0,9,1,3
"",3-3,Kent,0,0,0,1,0,0,1,0,2,0,0
"",3-4,Queen Anne's,3,0,11,1,0,0,0,0,0,0,0
"",3-5,Talbot,2,0,0,1,0,0,0,0,0,0,0
"",3-6,Caroline,4,0,10,1,1,0,1,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 3,161,0,30,10,3,0,2,0,11,1,3
"",,,,,,,,,,,,,
"",4-1,Calvert,31,0,10,1,0,0,0,0,0,0,0
"",4-2,Charles,96,0,76,3,2,0,2,0,1,0,1
"",4-3,St. Mary's,70,0,0,15,3,0,5,0,1,1,0
"",,,,,,,,,,,,,
"",,Total District 4,197,0,86,19,5,0,7,0,2,1,1
"",,,,,,,,,,,,,
"",5-0,Prince George's,330,0,19,62,15,0,29,0,0,33,7
"",,,,,,,,,,,,,
"",6-0,Montgomery,"1,452",0,1,33,17,0,17,0,0,0,4
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,"1,497",0,34,22,9,0,17,0,0,0,1
"",,,,,,,,,,,,,
"",8-0,Baltimore County,"2,746",0,0,42,18,1,5,0,46,0,7
"",,,,,,,,,,,,,
"",9-0,Harford,278,0,485,11,2,0,3,0,34,0,1
"",,,,,,,,,,,,,
"",10-1,Howard,173,0,0,7,6,0,0,0,5,0,2
"",10-2,Carroll,52,0,24,2,3,0,2,0,3,4,0
"",,,,,,,,,,,,,
"",,Total District 10,225,0,24,9,9,0,2,0,8,4,2
"",,,,,,,,,,,,,
"",11-1,Frederick,64,0,0,10,2,0,0,1,11,8,1
"",11-2,Washington,382,0,509,16,13,0,0,0,41,28,2
"",,,,,,,,,,,,,
"",,Total District 11,446,0,509,26,15,0,0,1,52,36,3
"",,,,,,,,,,,,,
"",12-1,Allegany,0,0,0,3,5,0,2,0,0,0,0
"",12-2,Garrett,0,0,0,0,1,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 12,0,0,0,3,6,0,2,0,0,0,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTAugust 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,"RentEscrows",,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,"3,575",0,0,123,35,0,51,0,252,190,45
"",,,,,,,,,,,,,
"",2-1,Dorchester,54,0,0,3,0,0,0,1,21,6,0
"",2-2,Somerset,11,18,129,0,0,0,0,0,0,2,1
"",2-3,Wicomico,118,0,0,5,2,0,0,0,75,17,1
"",2-4,Snow Hill,17,0,0,2,0,0,0,0,3,4,0
"",2-5,Ocean City,0,0,0,0,0,0,1,0,1,0,0
"",,,,,,,,,,,,,
"",,Total District 2,200,18,129,10,2,0,1,1,100,29,2
"",,,,,,,,,,,,,
"",3-2,Cecil,206,27,186,10,5,0,0,0,18,9,1
"",3-3,Kent,10,0,0,0,0,0,1,0,1,1,0
"",3-4,Queen Anne's,16,0,1,2,0,0,2,0,1,3,0
"",3-5,Talbot,11,0,6,0,0,0,0,0,0,0,0
"",3-6,Caroline,18,0,7,2,0,0,0,0,2,2,0
"",,,,,,,,,,,,,
"",,Total District 3,261,27,200,14,5,0,3,0,22,15,1
"",,,,,,,,,,,,,
"",4-1,Calvert,31,0,24,1,2,0,3,0,2,0,0
"",4-2,Charles,125,1,94,17,7,0,1,0,1,18,0
"",4-3,St. Mary's,101,3,164,17,1,0,5,0,4,4,0
"",,,,,,,,,,,,,
"",,Total District 4,257,4,282,35,10,0,9,0,7,22,0
"",,,,,,,,,,,,,
"",5-0,Prince George's,46,44,18,61,30,0,38,0,3,229,23
"",,,,,,,,,,,,,
"",6-0,Montgomery,"1,423",0,2,42,35,0,20,0,66,0,6
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,"1,459",0,0,16,6,0,18,0,9,1,2
"",,,,,,,,,,,,,
"",8-0,Baltimore County,"7,989",0,0,40,23,0,3,0,16,0,18
"",,,,,,,,,,,,,
"",9-0,Harford,553,0,247,11,8,0,1,0,16,5,2
"",,,,,,,,,,,,,
"",10-1,Howard,346,0,0,11,8,0,0,0,0,0,0
"",10-2,Carroll,137,10,18,7,3,0,0,0,3,1,1
"",,,,,,,,,,,,,
"",,Total District 10,483,10,18,18,11,0,0,0,3,1,1
"",,,,,,,,,,,,,
"",11-1,Frederick,363,0,9,8,6,0,0,0,4,2,1
"",11-2,Washington,328,0,54,28,12,0,5,0,30,25,3
"",,,,,,,,,,,,,
"",,Total District 11,691,0,63,36,18,0,5,0,34,27,4
"",,,,,,,,,,,,,
"",12-1,Allegany,104,0,0,1,1,0,1,0,0,3,0
"",12-2,Garrett,15,0,5,2,1,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 12,119,0,5,3,2,0,1,0,0,3,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTSeptember 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,"RentEscrows",,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,"7,231",60,"1,664",110,67,0,80,0,313,190,49
"",,,,,,,,,,,,,
"",2-1,Dorchester,105,41,35,11,0,0,0,0,1,0,0
"",2-2,Somerset,141,14,14,3,0,0,1,0,29,5,1
"",2-3,Wicomico,605,49,205,5,4,0,5,0,19,8,2
"",2-4,Snow Hill,0,8,27,4,1,0,1,0,3,1,0
"",2-5,Ocean City,102,11,55,5,1,0,1,0,12,3,0
"",,,,,,,,,,,,,
"",,Total District 2,953,123,336,28,6,0,8,0,64,17,3
"",,,,,,,,,,,,,
"",3-2,Cecil,291,92,419,7,1,0,0,0,201,88,2
"",3-3,Kent,17,9,22,1,0,0,1,0,7,4,0
"",3-4,Queen Anne's,12,3,15,1,2,0,0,0,9,6,0
"",3-5,Talbot,12,6,9,2,1,0,2,0,1,1,0
"",3-6,Caroline,30,11,15,5,0,0,1,0,7,1,0
"",,,,,,,,,,,,,
"",,Total District 3,362,121,480,16,4,0,4,0,225,100,2
"",,,,,,,,,,,,,
"",4-1,Calvert,45,23,21,7,0,0,1,0,8,2,1
"",4-2,Charles,420,36,125,21,2,0,3,1,79,3,2
"",4-3,St. Mary's,203,46,282,8,1,0,3,0,52,16,3
"",,,,,,,,,,,,,
"",,Total District 4,668,105,428,36,3,0,7,1,139,21,6
"",,,,,,,,,,,,,
"",5-0,Prince George's,"2,143",221,188,92,36,0,33,0,59,94,20
"",,,,,,,,,,,,,
"",6-0,Montgomery,"3,431",90,2,47,26,0,11,0,27,48,5
"",,,,,,,,,,,,,
"",7-0,Anne Arundel,"2,196",279,"1,320",25,13,0,17,0,90,9,3
"",,,,,,,,,,,,,
"",8-0,Baltimore County,"10,271",15,888,66,27,1,9,0,20,202,16
"",,,,,,,,,,,,,
"",9-0,Harford,601,85,668,23,6,0,5,0,96,34,6
"",,,,,,,,,,,,,
"",10-1,Howard,979,37,104,23,3,0,0,0,7,20,4
"",10-2,Carroll,123,22,58,7,0,0,3,3,30,12,0
"",,,,,,,,,,,,,
"",,Total District 10,"1,102",59,162,30,3,0,3,3,37,32,4
"",,,,,,,,,,,,,
"",11-1,Frederick,494,58,384,11,3,0,0,0,63,12,1
"",11-2,Washington,754,107,377,24,7,0,1,0,133,23,3
"",,,,,,,,,,,,,
"",,Total District 11,"1,248",165,761,35,10,0,1,0,196,35,4
"",,,,,,,,,,,,,
"",12-1,Allegany,79,53,48,4,6,0,3,0,36,4,0
"",12-2,Garrett,4,3,7,0,1,0,0,0,0,0,0
"",,,,,,,,,,,,,
"",,Total District 12,83,56,55,4,7,0,3,0,36,4,0
"",,,,,,,,,,,,,
"","DISTRICT COURT OF MARYLAND - LANDLORD/ TENANT CASE ACTIVITY REPORTOctober 2020",,,,,,,,,,,,
"",District,County,Failure to Pay Rent Cases,"Tenant HoldingOver",Breach of Lease,Levy in Distress,"WrongfulDetainer","Grantor inPossession","Warrant ofRestitution*",Evictions*,Rent Escrow,,
"",,,Filed,"DefendantAppeared",Dismissed,,,,,,,,
"",,,,,,,,,,,,,
"",1-0,Baltimore City,"5,703",180,"1,292",157,57,0,74,0,358,145,50
